Tweet,Sentimen,Label
yahhh hari ini tiktok shop ditutup beneran kah? ðŸ¥¹ kalo gitu mungkin ada toko yg lgi cuci gudang live diskon gtu2 gaaa? bole dongg infonya ðŸ˜,Positif,2
Emg dilematis bgt si tiktokshop tuh ya. Banyak bgt umkm dan affiliator yng kebantu tp karna ada faktor permainan di dalamnya jd semua kena imbas. Walaupun ditutup pun emg bs bikin penjual offline lgsg rame? Intinya perkara barang china dan ga bayar pajak aja ga sih?!,Positif,2
"seminggu sblm tiktokshop ditutup, pertama kali gw belanja ditiktok karna pengguna baru terus ada saldo di dana yaudah lah gw iseng beli sabun cuci piring isi 18 yang harganya emg ga sebrapa si cuma 100 perak tapi tetep dikrim sama seller nya juga tes testimoni emng real dikrim",Negatif,0
"para owner2 di tiktokshop tu kenapa si pada drama, tiktokshop ditutup kan masih bisa dijual di paltform lain?",Negatif,0
@YfenaPr Yg flexing kan si konten bukan di tempat jualan.. tiktok nya mah ttp ada mba bukan perkara itu tiktok shop di tutup,Negatif,0
"@AsahPolaPikir Ya udh jelas sih, kecuali semua platform ditutup baru gw percaya kalau tiktokshop di tutup demi kelancaran belanja offline. Padahal dari dulu sebelum tiktokshop jg toko offline udh lama tergantikan oleh shopee",Positif,2
@andriyand__ @mbunnahd @0_0anann @AsahPolaPikir Jadi segala tuduhannya gimana dong? Kalau masalahnya import yg overload ya atur importnya jangan platform nya. Lagian tiktokshop yg tutup emang UMKM yg seneng? Engga lah yg seneng orang Shopee. Cek dah hari ini orang Shopee pada makan makan syukuran,Positif,2
ga rela bgt klo tiktokshop mau ditutupðŸ˜­,Positif,2
"Kol pada reject tawaran kerjasama imbas tiktokshop ditutup. Yakalo katanya rugiin pedagang offline sih, knp toko oren jg masi boleh liveshoping.",Netral,1
"@mieayamaddict0 @deeassyyy_ harusnya tiktok shop jangan ditutup ðŸ˜… kalau mau bener itu: 1. benerin regulasi importnya, jangan sampai ada â€œimport illegalâ€ lagi 2. pedagang komplek sana itu harus melek teknologi juga, toh banyak yang cuma jualan online jadi ngga jualan lg gara2 mereka",Positif,2
"Kabar mengejutkan datang dari Tiktok Shop! Mulai 4 Oktober, Tiktok Shop Indonesia akan ditutup. Banyak pegawai host streamer yang harus menghadapi PHK. Semoga mereka segera mendapatkan pekerjaan baru yang lebih baik.",Negatif,0
tai knp si tiktok shop pake ditutup sm pemerintah sialan,Negatif,0
"Sayang sekali Tiktok Shop ditutup, banyak pegawai host streamer yang kena PHK. Semoga mereka cepat dapat pekerjaan baru ya! ðŸ’ª ðŸ»",Positif,2
"@heklping @jokowi @ganjarpranowo @prabow Sekalian aja semua e comerce di tutup, tuh ada praktek transaksi beli brg bisa lgs Import dari cina Ongkirnya Rp 0  apa yg ini luar biasa gilanya, tiktok gak bisa beli brg langsung ke cina #TikTokshop",Positif,2
"Kabar buruk nih buat pecinta TikTok Shop! Mulai tanggal 4 Oktober, TikTok Shop Indonesia ditutup dan banyak pegawai host streamer yang kena PHK. Semoga mereka cepat dapat pekerjaan baru ya.",Positif,2
Sangat disayangkan melihat Tiktok Shop ditutup. Banyak pegawai yang harus menghadapi PHK. Semoga mereka segera menemukan pekerjaan baru dan dapat bangkit kembali. ðŸ™ ðŸ» ðŸ’ª ðŸ»,Positif,2
woii tiktok shop kan ditutup hari ini ya??? tp paket gue yg transaksi tanggal 2 oktober kemaren masih belom dikirim masih nunggu kurir itu gimana anjg??ðŸ˜­ðŸ˜­,Negatif,0
"tiktok shop ditutup aku jd ikut ovt, INI GIMANA BARANG2 YANG UDAH AKU SIMPEN TP BLOM AKU BELI HEHðŸ˜­ðŸ¥²",Negatif,0
"Pedagang offline pada bahagia tiktok shop ditutup ,semoga rame lancar yah usahanyaaa jangan sampe sepi yah,awas kalo sepi nanti jangan ngeluh adu nasib lagi yah ðŸ™ƒðŸ™",Positif,2
"Hayolo tiktokshop ditutup ga bisa dpt duittt, kata orang orang yg setuju penutupan tiktokshop",Negatif,0
Aku baru ikutin soal tiktok shop ini ditutup. Dan menurutku aneh aja. Aturan social media dan e-commerce ngga boleh dijadikan satu. Teknologi kan dari awal itu dibuat untuk memudahkan. Kalau memang ada teknologi yang bisa jadi all in one package dan memudahkan kenapa dilarang?,Negatif,0
sedih sih tiktok shop ditutup pdhl enak bgt belanja disitu :(,Positif,2
"Yang paling dirugikan"" kalo TikTok Shop ditutup (selain platform terkait) itu?"";1;netral,,,,,,,,,,,,,,,",Positif,2
Lagi naik2 nya jualan eh malah ditutup terima kasih negara tercinta ku  â¤ #TikTokshop,Positif,2
@mawdiahyundai Iyaaa hebat banget bela2in live jam segitu biar siangnya tetep bisa jalani kesibukan lain ðŸ¥¹ sayang ternyata tiktok shop beneran ditutup ya ðŸ˜­ðŸ˜­,Positif,2
"aku dpt pc inceranku, dijual di tiktokshop, sellernya jual murah gegara mau ditutup. seneng bgt ðŸ˜­ gpp ngelanggar rbuy, baru sekali ini ðŸ˜­",Positif,2
Aku adalah salah 1 orang yang sedih banget ketika TiktokShop ditutup ðŸ˜­,Negatif,0
ini beneran tiktok shop ditutup????,Positif,2
Tiktok shop beneran ditutup gak si hari ini? Soalnya pesenan gw belom di kemas njir dari kemaren soreðŸ—¿,Positif,2
@hrdbacot Ditambah tiktokshop mau tutup hari ini. Pekerja di bidang live streaming tiktok shop mulai pada kena lay off juga ðŸ¥²,Positif,2
"#TikTokshop  Ditutup demi menyelamatkan Toko Offline,  Lalu bagaimana dg orang2 :  - Yg nggak sanggup sewa toko ? - Yg hidup dari Affiliasi, krn blm punya modal sendiri?",Positif,2
"Tiktok shop mau ditutup, orang-orang pada gercep beli padahal tadinya nggk niat beli dan barang yang dibeli pun gk dibutuhkan.  Lalu anehnya ngeluh gaji kok cepet banget habis ya..",Positif,2
ini semenjak tiktokshop mau ditutup kenapa jadi banyak promo baju baju crop sihðŸ˜­ðŸ˜­ kan paling ga bisa menahanðŸ«µðŸ»,Positif,2
bjir tiktok shop beneran ditutup..,Negatif,0
"tiktokshop ditutup, judi online daridulu dicuekin?",Positif,2
sumpah ini kalau tiktokshop ditutup aku  dapat duit dari mana lagii ðŸ˜‘,Negatif,0
tiktokshop ditutup aku sedih pol seðŸ˜­ðŸ˜­,Negatif,0
"Sebelumnya, Mendag Zulkifli Hasan mengatakan bahwa aturan tersebut berlaku sejak 26 September 2023, dan setiap platform akan diberi waktu seminggu untuk melakukan penyesuaian. Menurut informasi, TikTok Shop resmi tutup mulai hari Rabu 4 Oktober 2023 pukul 17.00 WIB.",Negatif,0
iiiii sedih deh tiktok shop ditutup.,Negatif,0
ini tiktokshop bnrn ditutup mulai hr ini? trs gbs blnja di tiktok lg apa gmna dh?,Positif,2
"â€œwin tiktokshop berakhir hari ini, nanti aku beli baju dulu sebelum ditutupâ€ heh mamaku",Positif,2
@hrdbacot Tiktokshop belum tutup aja udah gaada kerjaanðŸ˜­ Gatau ini bingung nyari kerjaan kemana lagiðŸ˜¥,Negatif,0
"#TikTokshop nerbener ditutup hari ini jam lima ya: dari tadi mikirin yg host live, dan pas nanya atasan akan diistirahatkan ðŸ¥º ya soalnya emang pro-kontra bgt masalah ini, tapi kan... ðŸ¥²"";1;netral,,,,,,,,,,,,,,,",Positif,2
"gue belum beli baju di tiktok shop udah mau ditutup aja sore ini, tuh baju masih ada di keranjang gue",Negatif,0
"sebagai orang yg gabisa nawar, aku agak sedih juga tiktokshop ditutup, soalnya kalo ke pasar aku takut nawar woiy, yg jual mak2 galak ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ apalagi mainan anak, di tiktok 50rebu dapet 3-5item, di pasar cuman dpet truck 2 doang, gaboleh ditawar ðŸ˜­ðŸ˜­",Negatif,0
"Belum pernah belanja di tiktokshop, apa mesti belanja dulu sebelum ditutup..",Negatif,0
"@kegblgnunfaedh Jualan di Tiktok shop di tutup, ngemis ngemis mandi lumpur di diemin.",Negatif,0
"aku kasihan i lihat seller di tiktok pada nangis :(, soalnya tiktok shop mau ditutup"";0;negatif,,,,,,,,,,,,,,,",Negatif,0
"@txtfrombrand Kan ada shopee sama Tokopedia ðŸ¥º , smngt yaaa shopee Tokopedia berbagi kue yg adil yaaa, promo 10.10 nya ramein doong atas tumbangnya TikTok Shop ðŸ¥º   Meski bisa jd tidak selamanya tutup",Positif,2
"Kita lihat saja bulan depan apakah setelah tiktok shop ditutup umkm offline akan kembali naik. kalau masih tetap lesu jangan minta yang aneh2 lagi, salahin mentrinya yang bikin kebijakan.",Negatif,0
Lg rame masalah tiktokshop hari ini bakal ditutup,Negatif,0
Ada gila2nya tiktokshop mau ditutup masih co barang semalem gara2 ga bisa tidur ðŸ˜­ðŸ˜­,Negatif,0
"Orang orang yg berharap TikTok Shop ditutup dan bisnis offline-nya bisa naik lagi mending sadar diri. Perkembangan zaman ngga akan bisa dilawan, harusnya diikuti. Soal izin memang benar harus dibenahi, tapi soal kesempatan dan inovasi, model bisnis TTS ini belum bisa mati.",Positif,2
baru juga mau mulai jadi affiliate eh tiktok shop ditutup,Negatif,0
"Taylor, keulang lagi Taylor. Baru bahagia langsung ketar-ketir lagi. Kalo dulu baru aja pacaran belum sebulan tbtb sistem UTBK diubah jadi pacarku mikir ulang buat lanjut sama aku. Sekarang, belum sebulan kerja tbtb TikTok Shop ditutup jadi Atasan aku mikir ulang buat aku ngelive",Positif,2
"TikTok Shop ditutup ini bikin mixed feelings. Prihatin karena banyak live host yang kehilangan pekerjaannya, gak sedikit juga yang full time kerja di situ. Mau gak mau harus segera cari pekerjaan baru.  Di sisi lain, seneng karena artinya spam affiliate di timeline juga hilang.",Positif,2
Tiktok Shop seharusnya gak perlu ditutup kalau perlakuan pajak nya adil ke semua pihak. Masa beli dari luar negeri di shoope bisa lolos dari pajak dan masih bisa ongkir lagi. ðŸ¤¦,Positif,2
"@hrdbacot Berdampak bgt, apalagi buat usaha suamiku yg 80% penghasilannya penjualan online. Tiktok shop bener2 membantu smpe suamiku bru aja rekrut 20 karyawan grgr penjualan rame, eh tbtb ditutup tts ðŸ¥¹ jd bgung bgt skrg ga tega klo tbtb ngecut off karyawan baruðŸ˜­",Positif,2
@profesor_saham tiktok shop ditutup xixixi,Negatif,0
Ini gmn sih tiktok shop ditutup pemerintah ðŸ¥º,Negatif,0
"TiktokShop ditutup, mungkin karena izin appsnya sbg social media bkn marketplace.",Negatif,0
Ni wa aku dipenuhi keluhan seller karena tiktok shop ditutup ðŸ˜…,Positif,2
@hrdbacot Kenapa harus di tutup sih padahal tiktokshop lebih murah,Negatif,0
@rianyopii mentang2 udah mau tutup tiktokshop jadi udah mls ngisi token kayaknya,Negatif,0
"@anggaandinata Klo tiktok shop di tutup, Amazon dll perlu di tutup juga kah?",Negatif,0
"Pasar tanah abang sepi, tiktok shop ditutup pemerintah. Nanti giliran pasar tanah abang rame lanjut part 2.",Negatif,0
Org2 lebay bgt sm tiktokshop ditutup,Negatif,0
tiktok shop ditutup kasian bener ade gua kerjaannye kena. dasar umkm tanah abang blokkk,Negatif,0
klo tiktok shop ditutup hari ini bagaimana dengan orderanku yg belum nyampe???,Negatif,0
HAH TIKTOKSHOP BENERAN MAU DITUTUP KAHHHHH WOI? HIKS APASIH,Netral,1
"Aku ketar ketir guys, tiktokshop ditutup aku takut dipecat. Udah ada omongan ada pengurangan 1 host ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­",Negatif,0
"guys mau nanya dongs, kalo misalkan tiktok shop ditutup hari ini kan, terus nanti buat liat resi dan lacak pesanan-pesanan yang udah kita pesen itu nanti liatnya dimana yaaah?",Negatif,0
@aldafirad gpp kk sebelum tiktok shop ditutup,Positif,2
"@hrdbacot Sedih min, blm lama akun tiktokshop kena penipuan, trs maugamau bikin akun baru demi menyambung hidup, udh effort bgt masukin produk banyak dan skrg tiktokshop ditutupðŸ’”ðŸ¥²",Negatif,0
"Kalo ternyata tiktokshop ditutup karena e-commerce lain tersaingi gimana ya?   Tanah abang abang bangkrut karena pungli, panas&amp karena online shop tpi gk cuma tiktok,,  klo yg ditutup cuma tiktok ya kan berarti ada peyek udang dibalik batu wkwkwk",Negatif,0
"Kabar mengejutkan datang dari TikTok Shop Indonesia! Mulai tanggal 4 Oktober, TikTok Shop resmi ditutup. Banyak pegawai host streamer yang harus menghadapi PHK. Semoga mereka segera mendapatkan pekerjaan baru yang lebih baik. Tetap semangat dan jangan menyerah!",Positif,2
dipikir ditutup tiktok shop bikin tanah abang bakal rame ? mual,Negatif,0
"idealnya tiktokshop ngga ditutup permanen, tapi di switch algoritma nya buat ngeboost produk dalam negeri (region-based) tapi kayanya mereka ngga mau ðŸ¤­",Positif,2
"gue mau checkout barang di tiktokshop ragu bgt soalnya nanti kan jam 5 ditutup, cumannnnn harganya jauh lebih murah bgt daripada di shopee/tokped, should i checkout?",Positif,2
"TikTok Shop ditutup karena protes pedagang-pedagang offline, tapi yang untung e-commerce. Pedagang offline ya tetep gitu-gitu aja",Positif,2
Tiktok shop beneran ditutup karna permintaan dari pasar tanah abang? Ga salah nihh? Merugikan umkm daerah ga sihhh?   #UMKM #TikTokshop,Positif,2
"Tiktok shop ditutup, kira2 pada lari kemana ya pembeli dan penjualannya? ðŸ¤”",Negatif,0
Wdyt tiktok shop ditutup?,Negatif,0
"Cari lapangan pekerjaa itu susah, tapi giliran udah dapet, lapangan kerjanya ditutup #tiktokshop Emang sih masih ada ecommeers lain tapi kan kita yg udah susah bangun traffic di tiktok harus mulai dari 0 lagi di ecommeers lain ðŸ˜­",Negatif,0
"kalo tiktok shop ditutup, KPI nya agency KOL berubah lagi dong jadi awareness gak sales lagi?",Negatif,0
"Ga sering banget belanja di Tiktok Shop, cuma berasa sedih aja kalau sampai ditutup Ga bisa belanja receh lg disana",Negatif,0
siapa yang sedih tiktok shop ditutupðŸ˜”â˜ðŸ»,Negatif,0
@convomfs gacoan. tiktokshop jam 5 udh mau tutup,Netral,1
"@floreskekinian2 pertanyaan ny, memang klo tiktok shop tutup? serta merta UMKM offline ini penjualan akan naik? blm tentu sih, ya krn pergeseran habit, org org lebih demen belanja online, lagian heran sblm tiktok, udh banyak app lain yg berjualan: tokped, shopee dll, palingan dibalik layar ad mrk",Negatif,0
tiktok shop mau ditutup,Positif,2
Tabunganku buat beli koper kurang malah mau ditutup tiktokshop apaan ini,Netral,1
Tiktok shop ditutup trs skripsi ku tutup juga?,Negatif,0
"[cm] haloo, rencana kan aku mau ngangkat tiktok shop jadi topik skripsi. pas bgt hari ini tiktok shop ditutupðŸ˜­ kira kira masi relate ga yaa penelitian aku iniiðŸ˜­ðŸ˜­",Positif,2
"@indibizjabar Tiktok shop ditutup, Ga sekalian tayangan Liga Inggris dilarang klo siran EMYU biar menghormati perasaan fans di Indonesia",Negatif,0
dari tiktok punya online shop sampai hari ini ditutup juga belum pernah beli disana.  ntah hal yg bisa dibanggakan atau tidak wkwk,Positif,2
"Yang minta TikTok shop ditutup ga sekalian juga Shopee, Tokopedia, Lazada, Bukalapak, Blibli, Bhinneka, Zalora.....",Negatif,0
Sumpah gw (masih) ikutan kesel sama yang terjadi di TikTok Shop. Karena gw tau banyak UMKM yang udah invest banyak waktu dan uang buat up skill kemampuan mereka biar bisa jualan online. Gak gampang lho buat memulainya. Tiba2 ditutup....,Negatif,0
"dan ga semua penjual online punya Offline store, harusnya bisa melihat dari kedua sisi, bukan sepihak aja. masih banyak aplikasi online shopping yg lain tapi kenapa cuma tiktok shop aja yg ditutup? semoga lebih bijak ajaa sih dlm mengambil keputusan",Positif,2
"Kabarnya #TikTokShop resmi ditutup per hari ini (Rabu, 5 Oktober) jam 5 sore. Sedih bgt karna admin juga sering belanja di TikTokâ˜¹. Semoga semua yang terkena dampaknya bisa tetap semangat, ya!",Negatif,0
@sanfarissco Yoi efek tiktokshop mau ditutup,Positif,2
tiktokshop ditutup and gue belum beli basreng pedas gurih yang w simpan di keranjang kuning itu,Negatif,0
"@jokowi Tolong dibenahi lagi Pak @jokowi dan para menteri yg memutuskan menghapus tiktokshop hari ini  Ribuan seller di Tanah Abang sepi dan nyaris tutup semua, dgn dihapusnya tiktokshop, ratusan ribu affiliator tiktok yg dimulai dari pelajar, mahasiswa dan emak2 nyari makan dari tiktok",Negatif,0
@tanyakanrl Tmn aku juga baru mau mulai jualan di tiktok shop eh mah di tutup ternyata,Netral,1
"@xcuwy @tanyakanrl kan ga tutup dia cuma pindah aplikasi, khusus tiktokshop",Positif,2
"I have this urge to CO everything karena Tiktok shop ditutup hari ini. Tapi gk mungkin juga, mana ada duit gw ðŸ˜­",Negatif,0
"@_rendimr13 wahh sama bang, kena dampak juga karna tiktok shop di tutup :(",Negatif,0
"@discountfess Karna hari ini terakhir tiktokshop yang bakalannya di tutup, jadi voucher gratis ongkir cuma dapet 1. Biasanya kemarin lebih dari itu",Positif,2
agak mengsedih tiktok shop ditutup,Negatif,0
"@floreskekinian2 Bahlil lindungi UMKM, kami buzzer siap mengawal agar #TiktokShop ditutup karena membunuh UMKM",Positif,2
"#TikTokshop ditutup, masih ada SHOPEE dan TOKPED, mau apa kelen",Negatif,0
Boikot pasar tanah abang! Gara2 penjual disana tiktokshop sampe ditutup,Negatif,0
hari ini jam 5 sore tiktok shop ditutup nanti jam 6 bukak lagi.,Negatif,0
"padahal aku suka nontonin orang live di tiktok, kalo tiktokshop ditutup aku mau nonton apa lagi hufttâ˜¹ï¸",Positif,2
@heemollie Tiktok shop jga ditutup kan?? Ini para seller lagi ngebut banget jualan hari ini ðŸ˜­,Positif,2
"#TikTokShop segera ditutup nih, harus mulai cari ide lain buat jualan  #Indibiz #indibizyogya #ciptakanpeluangwujudkanharapan #EkosistemSolusiDuniaUsahaIndonesia",Negatif,0
Yah beneran ditutup tiktok shop? ðŸ˜¢,Negatif,0
gue sesedih itu tiktokshop ditutup karna sumber penghasilan gue dari situ ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,Negatif,0
tiktokshop ternyata beneran ditutup yaðŸ˜­ðŸ˜­,Negatif,0
#AyoLabelNews - Tiktok Shop resmi ditutup sore ini! ðŸš« Seperti apa awal mulanya?  A ðŸ§µ!,Negatif,0
"Ini dinilai meresahkan krn mengancam turunnya perekonomian domestik. Tiktok Shop pun terancam ditutup!   Pihak Tiktok pun merespon, dengan meminta agar pemerintah dpt mengkaji ulang ide tersebut, dan melihat bahwa Tiktok Shop sebenarnya bermanfaat utk pelaku UKM Indonesia.",Negatif,0
@nasipakde @PartaiSocmed Karna bikin situs judi itu jauh2 lbh gampang dibanding bikin tiktok shop &amp  jauh2 lebih murahhhh.. jd di tutup ya tinggal bikin lg..,Positif,2
Tiktokshop beneran ditutup trs yg host2 live olshop pada nangis2an huhuhu sedih juga ya....,Negatif,0
gua sedih dah liat org nge live pada nangis grgr tiktokshop udh ditutup t__t takut jdi pada nganggur live streamernya,Negatif,0
Sedih banget anjrit tiktok shop udah ditutup mana yang ngelive pada dadah dadah kayak mellow abiez nanti gue belanja dimana faklah,Negatif,0
"@xabirru_ kan yang tutup tiktokshop, live kucingnya jualan kah?ðŸ˜ž",Positif,2
Aaajg tiktok shop udh tutup lupaa belii kacamataaðŸ˜­ðŸ˜­ðŸ˜€mana ditoko oren sma ungu mahalÂ² bgtttðŸ¥º infoÂ² kacamata cat eye yg bazelnya emas dimana guyss?? SusahÂ² nyari di tiktok smpe mau ditutup pun belom kebelii padal udh dpett toko yg mau dituju dan itu satuÂ²nya terbagus di tiktok.,Negatif,0
jadi ya tiktok shop ditutup jam 17.00?,Negatif,0
TIKTOKSHOP UDAH RESMI DITUTUP KAAAAH,Negatif,0
"TikTok Shop ditutup, sekarang jadi berita terhangat. Klo menurut saya. Harusnya pemerintah punya regulasi yang jelas untuk kedua pihak. Pihak tiktok shop maupun umkm. Bukan malah merugikan salah satu pihak. Akan bnyak yang kehilangan pekerjaan karena hal ini.",Positif,2
